province,date,year,quarter,month_num,month_name,week,count,surge,is_dry_season,clim_RR,clim_Tavg,clim_RH,clim_ss,lag_1,lag_7,roll_7_mean,roll_14_mean,roll_7_max,surge_lag_1,surge_roll_7
KALIMANTAN BARAT,2024-12-13,2024,4,12,Dec,50,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,0.0,0.2857142857142857,0.14285714285714285,2.0,0.0,0.0
KALIMANTAN BARAT,2024-12-14,2024,4,12,Dec,50,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,0.0,0.2857142857142857,0.14285714285714285,2.0,0.0,0.0
KALIMANTAN BARAT,2024-12-15,2024,4,12,Dec,50,4,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,2.0,0.2857142857142857,0.14285714285714285,2.0,0.0,0.0
KALIMANTAN BARAT,2024-12-16,2024,4,12,Dec,51,9,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,4.0,0.0,0.5714285714285714,0.42857142857142855,4.0,0.0,0.0
KALIMANTAN BARAT,2024-12-17,2024,4,12,Dec,51,2,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,9.0,0.0,1.8571428571428572,1.0714285714285714,9.0,0.0,0.0
KALIMANTAN BARAT,2024-12-18,2024,4,12,Dec,51,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,2.0,0.0,2.142857142857143,1.2142857142857142,9.0,0.0,0.0
KALIMANTAN BARAT,2024-12-19,2024,4,12,Dec,51,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,0.0,2.142857142857143,1.2142857142857142,9.0,0.0,0.0
KALIMANTAN BARAT,2024-12-20,2024,4,12,Dec,51,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,0.0,2.142857142857143,1.2142857142857142,9.0,0.0,0.0
KALIMANTAN BARAT,2024-12-21,2024,4,12,Dec,51,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,0.0,2.142857142857143,1.2142857142857142,9.0,0.0,0.0
KALIMANTAN BARAT,2024-12-22,2024,4,12,Dec,51,4,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,4.0,2.142857142857143,1.2142857142857142,9.0,0.0,0.0
KALIMANTAN BARAT,2024-12-23,2024,4,12,Dec,52,3,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,4.0,9.0,2.142857142857143,1.3571428571428572,9.0,0.0,0.0
KALIMANTAN BARAT,2024-12-24,2024,4,12,Dec,52,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,3.0,2.0,1.2857142857142858,1.5714285714285714,4.0,0.0,0.0
KALIMANTAN BARAT,2024-12-25,2024,4,12,Dec,52,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,0.0,1.0,1.5714285714285714,4.0,0.0,0.0
KALIMANTAN BARAT,2024-12-26,2024,4,12,Dec,52,1,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,0.0,1.0,1.5714285714285714,4.0,0.0,0.0
KALIMANTAN BARAT,2024-12-27,2024,4,12,Dec,52,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,1.0,0.0,1.1428571428571428,1.6428571428571428,4.0,0.0,0.0
KALIMANTAN BARAT,2024-12-28,2024,4,12,Dec,52,5,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,0.0,0.0,1.1428571428571428,1.6428571428571428,4.0,0.0,0.0
KALIMANTAN BARAT,2024-12-29,2024,4,12,Dec,52,3,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,5.0,4.0,1.8571428571428572,2.0,5.0,0.0,0.0
KALIMANTAN BARAT,2024-12-30,2024,4,12,Dec,1,7,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,3.0,3.0,1.7142857142857142,1.9285714285714286,5.0,0.0,0.0
KALIMANTAN BARAT,2024-12-31,2024,4,12,Dec,1,0,0,0,14.126607066836952,26.79866565001906,86.69351145038168,4.2537450722733245,7.0,0.0,2.2857142857142856,1.7857142857142858,7.0,0.0,0.0
KALIMANTAN BARAT,2025-01-01,2025,1,1,Jan,1,1,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,2.2857142857142856,1.6428571428571428,7.0,0.0,0.0
KALIMANTAN BARAT,2025-01-02,2025,1,1,Jan,1,4,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,1.0,1.0,2.4285714285714284,1.7142857142857142,7.0,0.0,0.0
KALIMANTAN BARAT,2025-01-03,2025,1,1,Jan,1,9,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,4.0,0.0,2.857142857142857,2.0,7.0,0.0,0.0
KALIMANTAN BARAT,2025-01-04,2025,1,1,Jan,1,2,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,9.0,5.0,4.142857142857143,2.642857142857143,9.0,0.0,0.0
KALIMANTAN BARAT,2025-01-05,2025,1,1,Jan,1,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,2.0,3.0,3.7142857142857144,2.7857142857142856,9.0,0.0,0.0
KALIMANTAN BARAT,2025-01-06,2025,1,1,Jan,2,4,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,7.0,3.2857142857142856,2.5,9.0,0.0,0.0
KALIMANTAN BARAT,2025-01-07,2025,1,1,Jan,2,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,4.0,0.0,2.857142857142857,2.5714285714285716,9.0,0.0,0.0
KALIMANTAN BARAT,2025-01-08,2025,1,1,Jan,2,1,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,1.0,2.857142857142857,2.5714285714285716,9.0,0.0,0.0
KALIMANTAN BARAT,2025-01-09,2025,1,1,Jan,2,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,1.0,4.0,2.857142857142857,2.642857142857143,9.0,0.0,0.0
KALIMANTAN BARAT,2025-01-10,2025,1,1,Jan,2,1,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,9.0,2.2857142857142856,2.5714285714285716,9.0,0.0,0.0
KALIMANTAN BARAT,2025-01-11,2025,1,1,Jan,2,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,1.0,2.0,1.1428571428571428,2.642857142857143,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-12,2025,1,1,Jan,2,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.8571428571428571,2.2857142857142856,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-13,2025,1,1,Jan,3,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,4.0,0.8571428571428571,2.0714285714285716,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-14,2025,1,1,Jan,3,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.2857142857142857,1.5714285714285714,1.0,0.0,0.0
KALIMANTAN BARAT,2025-01-15,2025,1,1,Jan,3,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,1.0,0.2857142857142857,1.5714285714285714,1.0,0.0,0.0
KALIMANTAN BARAT,2025-01-16,2025,1,1,Jan,3,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.14285714285714285,1.5,1.0,0.0,0.0
KALIMANTAN BARAT,2025-01-17,2025,1,1,Jan,3,1,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,1.0,0.14285714285714285,1.2142857142857142,1.0,0.0,0.0
KALIMANTAN BARAT,2025-01-18,2025,1,1,Jan,3,4,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,1.0,0.0,0.14285714285714285,0.6428571428571429,1.0,0.0,0.0
KALIMANTAN BARAT,2025-01-19,2025,1,1,Jan,3,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,4.0,0.0,0.7142857142857143,0.7857142857142857,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-20,2025,1,1,Jan,4,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.7142857142857143,0.7857142857142857,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-21,2025,1,1,Jan,4,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.7142857142857143,0.5,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-22,2025,1,1,Jan,4,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.7142857142857143,0.5,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-23,2025,1,1,Jan,4,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.7142857142857143,0.42857142857142855,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-24,2025,1,1,Jan,4,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,1.0,0.7142857142857143,0.42857142857142855,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-25,2025,1,1,Jan,4,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,4.0,0.5714285714285714,0.35714285714285715,4.0,0.0,0.0
KALIMANTAN BARAT,2025-01-26,2025,1,1,Jan,4,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
KALIMANTAN BARAT,2025-01-27,2025,1,1,Jan,5,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
KALIMANTAN BARAT,2025-01-28,2025,1,1,Jan,5,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
KALIMANTAN BARAT,2025-01-29,2025,1,1,Jan,5,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
KALIMANTAN BARAT,2025-01-30,2025,1,1,Jan,5,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
KALIMANTAN BARAT,2025-01-31,2025,1,1,Jan,5,0,0,0,11.156701940035274,26.771613394216136,86.14280274181264,4.2456336766681595,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
KALIMANTAN BARAT,2025-02-01,2025,1,2,Feb,5,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
KALIMANTAN BARAT,2025-02-02,2025,1,2,Feb,5,3,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KALIMANTAN BARAT,2025-02-03,2025,1,2,Feb,6,2,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,3.0,0.0,0.42857142857142855,0.21428571428571427,3.0,0.0,0.0
KALIMANTAN BARAT,2025-02-04,2025,1,2,Feb,6,1,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,2.0,0.0,0.7142857142857143,0.35714285714285715,3.0,0.0,0.0
KALIMANTAN BARAT,2025-02-05,2025,1,2,Feb,6,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,1.0,0.0,0.8571428571428571,0.42857142857142855,3.0,0.0,0.0
KALIMANTAN BARAT,2025-02-06,2025,1,2,Feb,6,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,0.0,0.8571428571428571,0.42857142857142855,3.0,0.0,0.0
KALIMANTAN BARAT,2025-02-07,2025,1,2,Feb,6,3,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,0.0,0.8571428571428571,0.42857142857142855,3.0,0.0,0.0
KALIMANTAN BARAT,2025-02-08,2025,1,2,Feb,6,11,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,3.0,0.0,1.2857142857142858,0.6428571428571429,3.0,0.0,0.0
KALIMANTAN BARAT,2025-02-09,2025,1,2,Feb,6,5,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,11.0,3.0,2.857142857142857,1.4285714285714286,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-10,2025,1,2,Feb,7,10,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,5.0,2.0,3.142857142857143,1.7857142857142858,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-11,2025,1,2,Feb,7,1,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,10.0,1.0,4.285714285714286,2.5,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-12,2025,1,2,Feb,7,14,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,1.0,0.0,4.285714285714286,2.5714285714285716,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-13,2025,1,2,Feb,7,16,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,14.0,0.0,6.285714285714286,3.5714285714285716,14.0,0.0,0.0
KALIMANTAN BARAT,2025-02-14,2025,1,2,Feb,7,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,16.0,3.0,8.571428571428571,4.714285714285714,16.0,0.0,0.0
KALIMANTAN BARAT,2025-02-15,2025,1,2,Feb,7,8,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,11.0,8.142857142857142,4.714285714285714,16.0,0.0,0.0
KALIMANTAN BARAT,2025-02-16,2025,1,2,Feb,7,1,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,8.0,5.0,7.714285714285714,5.285714285714286,16.0,0.0,0.0
KALIMANTAN BARAT,2025-02-17,2025,1,2,Feb,8,7,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,1.0,10.0,7.142857142857143,5.142857142857143,16.0,0.0,0.0
KALIMANTAN BARAT,2025-02-18,2025,1,2,Feb,8,11,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,7.0,1.0,6.714285714285714,5.5,16.0,0.0,0.0
KALIMANTAN BARAT,2025-02-19,2025,1,2,Feb,8,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,11.0,14.0,8.142857142857142,6.214285714285714,16.0,0.0,0.0
KALIMANTAN BARAT,2025-02-20,2025,1,2,Feb,8,4,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,16.0,6.142857142857143,6.214285714285714,16.0,0.0,0.0
KALIMANTAN BARAT,2025-02-21,2025,1,2,Feb,8,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,4.0,0.0,4.428571428571429,6.5,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-22,2025,1,2,Feb,8,7,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,8.0,4.428571428571429,6.285714285714286,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-23,2025,1,2,Feb,8,1,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,7.0,1.0,4.285714285714286,6.0,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-24,2025,1,2,Feb,9,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,1.0,7.0,4.285714285714286,5.714285714285714,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-25,2025,1,2,Feb,9,1,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,11.0,3.2857142857142856,5.0,11.0,0.0,0.0
KALIMANTAN BARAT,2025-02-26,2025,1,2,Feb,9,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,1.0,0.0,1.8571428571428572,5.0,7.0,0.0,0.0
KALIMANTAN BARAT,2025-02-27,2025,1,2,Feb,9,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,4.0,1.8571428571428572,4.0,7.0,0.0,0.0
KALIMANTAN BARAT,2025-02-28,2025,1,2,Feb,9,0,0,0,11.740329012961116,26.842545920546776,85.57289439931594,4.566254940711462,0.0,0.0,1.2857142857142858,2.857142857142857,7.0,0.0,0.0
KALIMANTAN BARAT,2025-03-01,2025,1,3,Mar,9,2,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,7.0,1.2857142857142858,2.857142857142857,7.0,0.0,0.0
KALIMANTAN BARAT,2025-03-02,2025,1,3,Mar,9,2,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,2.0,1.0,0.5714285714285714,2.4285714285714284,2.0,0.0,0.0
KALIMANTAN BARAT,2025-03-03,2025,1,3,Mar,10,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,2.0,0.0,0.7142857142857143,2.5,2.0,0.0,0.0
KALIMANTAN BARAT,2025-03-04,2025,1,3,Mar,10,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,1.0,0.7142857142857143,2.0,2.0,0.0,0.0
KALIMANTAN BARAT,2025-03-05,2025,1,3,Mar,10,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,0.5714285714285714,1.2142857142857142,2.0,0.0,0.0
KALIMANTAN BARAT,2025-03-06,2025,1,3,Mar,10,1,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,0.5714285714285714,1.2142857142857142,2.0,0.0,0.0
KALIMANTAN BARAT,2025-03-07,2025,1,3,Mar,10,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,1.0,0.0,0.7142857142857143,1.0,2.0,0.0,0.0
KALIMANTAN BARAT,2025-03-08,2025,1,3,Mar,10,1,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,2.0,0.7142857142857143,1.0,2.0,0.0,0.0
KALIMANTAN BARAT,2025-03-09,2025,1,3,Mar,10,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,1.0,2.0,0.5714285714285714,0.5714285714285714,2.0,0.0,0.0
KALIMANTAN BARAT,2025-03-10,2025,1,3,Mar,11,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,0.2857142857142857,0.5,1.0,0.0,0.0
KALIMANTAN BARAT,2025-03-11,2025,1,3,Mar,11,1,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,0.2857142857142857,0.5,1.0,0.0,0.0
KALIMANTAN BARAT,2025-03-12,2025,1,3,Mar,11,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,1.0,0.0,0.42857142857142855,0.5,1.0,0.0,0.0
KALIMANTAN BARAT,2025-03-13,2025,1,3,Mar,11,1,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,1.0,0.42857142857142855,0.5,1.0,0.0,0.0
KALIMANTAN BARAT,2025-03-14,2025,1,3,Mar,11,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,1.0,0.0,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0
KALIMANTAN BARAT,2025-03-15,2025,1,3,Mar,11,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,1.0,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0
KALIMANTAN BARAT,2025-03-16,2025,1,3,Mar,11,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,0.2857142857142857,0.42857142857142855,1.0,0.0,0.0
KALIMANTAN BARAT,2025-03-17,2025,1,3,Mar,12,11,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0
KALIMANTAN BARAT,2025-03-18,2025,1,3,Mar,12,1,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,11.0,1.0,1.8571428571428572,1.0714285714285714,11.0,0.0,0.0
KALIMANTAN BARAT,2025-03-19,2025,1,3,Mar,12,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,1.0,0.0,1.8571428571428572,1.1428571428571428,11.0,0.0,0.0
KALIMANTAN BARAT,2025-03-20,2025,1,3,Mar,12,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,1.0,1.8571428571428572,1.1428571428571428,11.0,0.0,0.0
KALIMANTAN BARAT,2025-03-21,2025,1,3,Mar,12,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,1.7142857142857142,1.0714285714285714,11.0,0.0,0.0
KALIMANTAN BARAT,2025-03-22,2025,1,3,Mar,12,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,1.7142857142857142,1.0714285714285714,11.0,0.0,0.0
KALIMANTAN BARAT,2025-03-23,2025,1,3,Mar,12,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,1.7142857142857142,1.0,11.0,0.0,0.0
KALIMANTAN BARAT,2025-03-24,2025,1,3,Mar,13,3,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,11.0,1.7142857142857142,1.0,11.0,0.0,0.0
KALIMANTAN BARAT,2025-03-25,2025,1,3,Mar,13,0,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,3.0,1.0,0.5714285714285714,1.2142857142857142,3.0,0.0,0.0
KALIMANTAN BARAT,2025-03-26,2025,1,3,Mar,13,11,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,0.0,0.0,0.42857142857142855,1.1428571428571428,3.0,0.0,0.0
KALIMANTAN BARAT,2025-03-27,2025,1,3,Mar,13,16,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,11.0,0.0,2.0,1.9285714285714286,11.0,0.0,0.0
KALIMANTAN BARAT,2025-03-28,2025,1,3,Mar,13,9,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,16.0,0.0,4.285714285714286,3.0,16.0,0.0,0.0
KALIMANTAN BARAT,2025-03-29,2025,1,3,Mar,13,2,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,9.0,0.0,5.571428571428571,3.642857142857143,16.0,0.0,0.0
KALIMANTAN BARAT,2025-03-30,2025,1,3,Mar,13,1,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,2.0,0.0,5.857142857142857,3.7857142857142856,16.0,0.0,0.0
KALIMANTAN BARAT,2025-03-31,2025,1,3,Mar,14,3,0,0,9.94321608040201,27.21897496087637,84.84618395303326,4.720621341737956,1.0,3.0,6.0,3.857142857142857,16.0,0.0,0.0
KALIMANTAN BARAT,2025-04-01,2025,2,4,Apr,14,2,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,3.0,0.0,6.0,3.2857142857142856,16.0,0.0,0.0
KALIMANTAN BARAT,2025-04-02,2025,2,4,Apr,14,3,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,2.0,11.0,6.285714285714286,3.357142857142857,16.0,0.0,0.0
KALIMANTAN BARAT,2025-04-03,2025,2,4,Apr,14,0,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,3.0,16.0,5.142857142857143,3.5714285714285716,16.0,0.0,0.0
KALIMANTAN BARAT,2025-04-04,2025,2,4,Apr,14,4,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,0.0,9.0,2.857142857142857,3.5714285714285716,9.0,0.0,0.0
KALIMANTAN BARAT,2025-04-05,2025,2,4,Apr,14,1,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,4.0,2.0,2.142857142857143,3.857142857142857,4.0,0.0,0.0
KALIMANTAN BARAT,2025-04-06,2025,2,4,Apr,14,0,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,1.0,1.0,2.0,3.9285714285714284,4.0,0.0,0.0
KALIMANTAN BARAT,2025-04-07,2025,2,4,Apr,15,1,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,0.0,3.0,1.8571428571428572,3.9285714285714284,4.0,0.0,0.0
KALIMANTAN BARAT,2025-04-08,2025,2,4,Apr,15,0,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,1.0,2.0,1.5714285714285714,3.7857142857142856,4.0,0.0,0.0
KALIMANTAN BARAT,2025-04-09,2025,2,4,Apr,15,0,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,0.0,3.0,1.2857142857142858,3.7857142857142856,4.0,0.0,0.0
KALIMANTAN BARAT,2025-04-10,2025,2,4,Apr,15,0,0,0,10.966158245948522,27.530961145194272,84.92675941080196,5.301047619047619,0.0,0.0,0.8571428571428571,3.0,4.0,0.0,0.0
